0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
24962,F,SCellcRrmConfigurationParameter,cellResourceGroups,SCellcCellResourceGroups,17,0,112,16,0,1,0,0,0,1,1,0,24878,""
24963,F,SCellcRrmConfigurationParameter,cqiAperMode,EOaMCqiAperMode,4,1,128,4,0,2,0,1,0,1,1,0,24881,""
24964,F,SCellcRrmConfigurationParameter,periodicCqiFeedbackType,EOaMPeriodicCqiFeedbackType,4,1,132,4,0,2,0,1,0,1,1,0,14028,""
24965,F,SCellcRrmConfigurationParameter,cqiPerSbCycK,SOaMCqiPerSbCycK,17,0,136,8,0,2,0,0,0,1,1,0,24884,""
24966,F,SCellcRrmConfigurationParameter,npdschEpreOff,EOaMNpdschEpreOff,4,1,144,4,0,8,0,1,0,1,1,0,13957,""
24967,F,SCellcRrmConfigurationParameter,nCqiRb,TOaMNCqiRb,4,0,148,4,0,0,0,0,0,1,1,0,24887,""
24968,F,SCellcRrmConfigurationParameter,maxNCqiRb,TOaMNCqiRb,4,0,152,4,0,0,0,0,0,1,1,0,24887,""
24969,F,SCellcRrmConfigurationParameter,cqiPerNp,EOaMCqiPerNp,4,1,156,4,0,7,0,1,0,1,1,0,13989,""
24970,F,SCellcRrmConfigurationParameter,riEnable,TOaMRiEnable,4,0,160,4,0,0,0,0,0,1,1,0,14027,""
24971,F,SCellcRrmConfigurationParameter,riPerM,EOaMRiPerM,4,1,164,4,0,2,0,1,0,1,1,0,14031,""
24972,F,SCellcRrmConfigurationParameter,riPerOffset,TOaMRiPerOffset,5,0,168,4,0,0,0,0,0,1,1,0,24888,""
24973,F,SCellcRrmConfigurationParameter,cqiPerSimulAck,TOaMCqiPerSimulAck,4,0,172,4,0,0,0,0,0,1,1,0,24889,""
24974,F,SCellcRrmConfigurationParameter,blankedPucch,TOaMBlankedPucch,4,0,176,4,0,0,0,0,0,1,1,0,24890,""
24975,F,SCellcRrmConfigurationParameter,dlMimoMode,EOaMDlMimoMode,4,1,180,4,0,11,0,1,0,1,1,0,12183,""
24976,F,SCellcRrmConfigurationParameter,cellSrPeriod,EOaMCellSrPeriod,4,1,184,4,0,5,0,1,0,1,1,0,22825,""
24977,F,SCellcRrmConfigurationParameter,mbrSelector,EOaMMbrSelector,4,1,188,4,0,2,0,1,0,1,1,0,24891,""
24978,F,SCellcRrmConfigurationParameter,actTmSwitch,TOaMActTmSwitch,4,0,192,4,0,0,0,0,0,1,1,0,16347,""
24979,F,SCellcRrmConfigurationParameter,is8PipeBeamforming,TBoolean,4,0,196,4,0,0,0,0,0,1,1,0,457,""
24980,F,SCellcRrmConfigurationParameter,dlTargetBler,SOaMDlTargetBler,17,0,200,8,0,2,0,0,0,1,1,0,16022,""
24981,F,SCellcRrmConfigurationParameter,ulTargetBler,TOaMUlTargetBler,4,0,208,4,0,0,0,0,0,1,1,0,16031,""
24982,F,SCellcRrmConfigurationParameter,isPCell,TBoolean,4,0,212,4,0,0,0,0,0,1,1,0,457,""
24983,F,SCellcRrmConfigurationParameter,maxNumCaConfUe,TOaMMaxNumCaConfUe,4,0,216,4,0,0,0,0,0,1,1,0,24894,""
24984,F,SCellcRrmConfigurationParameter,maxNumCaConfUeDc,TOaMMaxNumCaConfUeDc,4,0,220,4,0,0,0,0,0,1,1,0,24895,""
24985,F,SCellcRrmConfigurationParameter,maxNumCaConfUe3c,SOaMMaxNumCaConfUe3c,17,0,224,8,0,2,0,0,0,1,1,0,24896,""
24986,F,SCellcRrmConfigurationParameter,maxNumCaUeScell,TOaMMaxNumCaUeScell,4,0,232,4,0,0,0,0,0,1,1,0,24899,""
24987,F,SCellcRrmConfigurationParameter,hasAutoPucchAllocParams,TBoolean,4,0,236,4,0,0,0,0,0,1,1,0,457,""
24988,F,SCellcRrmConfigurationParameter,autoPucchAllocParams,SAutoPucchAllocParams,17,0,240,272,0,5,0,0,0,1,1,0,24931,""
24989,F,SCellcRrmConfigurationParameter,energySavingState,EOaMEnergySavingState,4,1,512,4,0,6,0,1,0,1,1,0,21021,""
24990,F,SCellcRrmConfigurationParameter,ulResourceConfiguration,EUlResourceConfiguration,4,1,516,4,0,2,0,1,0,1,1,0,4557,""
24991,F,SCellcRrmConfigurationParameter,actMMimo,TBoolean,4,0,520,4,0,0,0,0,0,1,1,0,457,""
25025,F,SOaMSrsDlMimoModeDepConf,beamformingType,EOaMDepConfBeamformingType,4,1,0,4,0,2,0,1,0,1,1,0,25006,""
25026,F,SOaMSrsDlMimoModeDepConf,srsBandwidth,EOaMDepConfSrsBandwidth,4,1,4,4,0,4,0,1,0,1,1,0,25009,""
25027,F,SOaMSrsDlMimoModeDepConf,srsUePeriodicity,EOaMDepConfSrsUePeriodicity,4,1,8,4,0,9,0,1,0,1,1,0,25014,""
25029,F,SArrayOfOaMSrsDlMimoModeDepConf,hasSrsDlMimoModeDepConf,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25030,F,SArrayOfOaMSrsDlMimoModeDepConf,numOfSrsDlMimoModeDepConf,TNumberOfItems,4,0,4,4,0,0,0,0,0,1,1,0,427,""
25031,F,SArrayOfOaMSrsDlMimoModeDepConf,srsDlMimoModeDepConf,,14,0,8,24,0,2,0,0,0,1,1,0,0,""
25032,F,SArrayOfOaMSrsDlMimoModeDepConf,srsDlMimoModeDepConf,SOaMSrsDlMimoModeDepConf,17,0,0,12,0,3,0,0,0,2,1,0,25024,""
25039,F,SCellSrsConfigurationParameter,hasSrsSubfrConf,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25040,F,SCellSrsConfigurationParameter,srsSubfrConf,EOaMSrsSubfrConf,4,1,4,4,0,8,0,1,0,1,1,0,24992,""
25041,F,SCellSrsConfigurationParameter,hasSrsBwConf,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
25042,F,SCellSrsConfigurationParameter,srsBwConf,EOaMSrsBwConf,4,1,12,4,0,8,0,1,0,1,1,0,20729,""
25043,F,SCellSrsConfigurationParameter,srsSimAckNack,TBoolean,4,0,16,4,0,0,0,0,0,1,1,0,457,""
25044,F,SCellSrsConfigurationParameter,hasSrsHoppingBw,TBoolean,4,0,20,4,0,0,0,0,0,1,1,0,457,""
25045,F,SCellSrsConfigurationParameter,srsHoppingBw,EOaMSrsHoppingBw,4,1,24,4,0,4,0,1,0,1,1,0,25001,""
25046,F,SCellSrsConfigurationParameter,srsDlMimoModeDepConf,SArrayOfOaMSrsDlMimoModeDepConf,17,0,28,32,0,3,0,0,0,1,1,0,25028,""
25047,F,SCellSrsConfigurationParameter,srsOnTwoSymUpPts,TOaMSrsOnTwoSymUpPts,4,0,60,4,0,0,0,0,0,1,1,0,25033,""
25048,F,SCellSrsConfigurationParameter,hasSrsDuration,TBoolean,4,0,64,4,0,0,0,0,0,1,1,0,457,""
25049,F,SCellSrsConfigurationParameter,srsDuration,EOaMSrsDuration,4,1,68,4,0,2,0,1,0,1,1,0,25034,""
25050,F,SCellSrsConfigurationParameter,hasSrsMaxUpPts,TBoolean,4,0,72,4,0,0,0,0,0,1,1,0,457,""
25051,F,SCellSrsConfigurationParameter,srsMaxUpPts,TOaMSrsMaxUpPts,4,0,76,4,0,0,0,0,0,1,1,0,20755,""
25052,F,SCellSrsConfigurationParameter,ulsSchedMethod,EOaMUlsSchedMethod,4,1,80,4,0,3,0,1,0,1,1,0,15490,""
25053,F,SCellSrsConfigurationParameter,hasSrsConfigurationIndex,TBoolean,4,0,84,4,0,0,0,0,0,1,1,0,457,""
25054,F,SCellSrsConfigurationParameter,srsConfigurationIndex,TCellcSrsConfigurationIndex,4,0,88,4,0,0,0,0,0,1,1,0,25037,""
25083,F,SCellcLoadBalancingSettings,targetLoadGbrDl,TOaMTargetLoadGbrDl,4,0,0,4,0,0,0,0,0,1,1,0,25055,""
25084,F,SCellcLoadBalancingSettings,targetLoadNonGbrDl,TOaMTargetLoadNonGbrDl,4,0,4,4,0,0,0,0,0,1,1,0,25056,""
25085,F,SCellcLoadBalancingSettings,targetLoadPdcch,TOaMTargetLoadPdcch,4,0,8,4,0,0,0,0,0,1,1,0,25057,""
25086,F,SCellcLoadBalancingSettings,ulCacSelection,EOaMUlCacSelection,4,1,12,4,0,2,0,1,0,1,1,0,25058,""
25087,F,SCellcLoadBalancingSettings,ulStaticCac,TOaMUlStaticCac,4,0,16,4,0,0,0,0,0,1,1,0,25061,""
25088,F,SCellcLoadBalancingSettings,mlbEicicOperMode,EOaMMlbEicicOperMode,4,1,20,4,0,3,0,1,0,1,1,0,25062,""
25089,F,SCellcLoadBalancingSettings,nomNumPrbNonGbr,EOaMNomNumPrbNonGbr,4,1,24,4,0,14,0,1,0,1,1,0,25066,""
25090,F,SCellcLoadBalancingSettings,cellCapClass,TOaMCellCapClass,4,0,28,4,0,0,0,0,0,1,1,0,25081,""
25091,F,SCellcLoadBalancingSettings,ulCacIgnore,TBoolean,4,0,32,4,0,0,0,0,0,1,1,0,457,""
25105,F,SCellcIntraFreqLBSettings,highLoadGbrDl,TOaMLncelIntraFreqLbLoadThresholdsHighLoadGbrDl,4,0,0,4,0,0,0,0,0,1,1,0,25092,""
25106,F,SCellcIntraFreqLBSettings,highLoadNonGbrDl,TOaMLncelIntraFreqLbLoadThresholdsHighLoadNonGbrDl,4,0,4,4,0,0,0,0,0,1,1,0,25093,""
25107,F,SCellcIntraFreqLBSettings,highLoadPdcch,TOaMLncelIntraFreqLbLoadThresholdsHighLoadPdcch,4,0,8,4,0,0,0,0,0,1,1,0,25094,""
25108,F,SCellcIntraFreqLBSettings,hysteresisLoadDlGbr,TOaMHysteresisLoadDlGbr,4,0,12,4,0,0,0,0,0,1,1,0,25095,""
25109,F,SCellcIntraFreqLBSettings,hysteresisLoadDlNonGbr,TOaMHysteresisLoadDlNonGbr,4,0,16,4,0,0,0,0,0,1,1,0,25096,""
25110,F,SCellcIntraFreqLBSettings,hysteresisLoadPdcch,TOaMHysteresisLoadPdcch,4,0,20,4,0,0,0,0,0,1,1,0,25097,""
25111,F,SCellcIntraFreqLBSettings,nLoadDlGbr,TCellcNLoadDlGBR,4,0,24,4,0,0,0,0,0,1,1,0,25098,""
25112,F,SCellcIntraFreqLBSettings,nLoadDlNonGbr,TCellcNLoadDlNonGBR,4,0,28,4,0,0,0,0,0,1,1,0,25099,""
25113,F,SCellcIntraFreqLBSettings,nLoadPdcch,TCellcNLoadPDCCH,4,0,32,4,0,0,0,0,0,1,1,0,25100,""
25114,F,SCellcIntraFreqLBSettings,nNoLoadDlGbr,TCellcNNoLoadDlGBR,4,0,36,4,0,0,0,0,0,1,1,0,25101,""
25115,F,SCellcIntraFreqLBSettings,nNoLoadDlNonGbr,TCellcNNoLoadDlNonGBR,4,0,40,4,0,0,0,0,0,1,1,0,25102,""
25116,F,SCellcIntraFreqLBSettings,nNoLoadPdcch,TCellcNNoLoadPDCCH,4,0,44,4,0,0,0,0,0,1,1,0,25103,""
25121,F,SCellcInterFreqLBSettings,iFLBHighLoadGBRDL,TOaMIFLBHighLoadGBRDL,4,0,0,4,0,0,0,0,0,1,1,0,25117,""
25122,F,SCellcInterFreqLBSettings,iFLBHighLoadNonGBRDL,TOaMIFLBHighLoadNonGBRDL,4,0,4,4,0,0,0,0,0,1,1,0,25118,""
25123,F,SCellcInterFreqLBSettings,iFLBHighLoadPdcch,TOaMIFLBHighLoadPdcch,4,0,8,4,0,0,0,0,0,1,1,0,25119,""
25128,F,SCellcUtranLbLoadThresholds,highLoadGbrDl,TOaMLncelUtranLbLoadThresholdsHighLoadGbrDl,4,0,0,4,0,0,0,0,0,1,1,0,25124,""
25129,F,SCellcUtranLbLoadThresholds,highLoadNonGbrDl,TOaMLncelUtranLbLoadThresholdsHighLoadNonGbrDl,4,0,4,4,0,0,0,0,0,1,1,0,25125,""
25130,F,SCellcUtranLbLoadThresholds,highLoadPdcch,TOaMLncelUtranLbLoadThresholdsHighLoadPdcch,4,0,8,4,0,0,0,0,0,1,1,0,25126,""
25135,F,SOaMIFLBHighLoadStep,iFLBLoadStepGBRDL,TOaMIFLBLoadStepGBRDL,4,0,0,4,0,0,0,0,0,1,1,0,25131,""
25136,F,SOaMIFLBHighLoadStep,iFLBLoadStepNonGBRDL,TOaMIFLBLoadStepNonGBRDL,4,0,4,4,0,0,0,0,0,1,1,0,25132,""
25137,F,SOaMIFLBHighLoadStep,iFLBLoadStepPdcch,TOaMIFLBLoadStepPdcch,4,0,8,4,0,0,0,0,0,1,1,0,25133,""
25173,F,SOaMDeltaLbCioMargin,hasDeltaLbCioMargin,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25174,F,SOaMDeltaLbCioMargin,deltaLbCioMargin,,5,0,4,4,0,0,0,0,0,1,0,0,0,""
25176,F,SOaMUpperMarginCio,hasUpperMarginCio,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25177,F,SOaMUpperMarginCio,upperMarginCio,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25179,F,SOaMLowerMarginCio,hasLowerMarginCio,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25180,F,SOaMLowerMarginCio,lowerMarginCio,,5,0,4,4,0,0,0,0,0,1,0,0,0,""
25200,F,SOaMImsEmerPlmnConfig,emerSessArpPreemCap,TOaMEmerSessArpPreemCap,4,0,0,4,0,0,0,0,0,1,1,0,25192,""
25201,F,SOaMImsEmerPlmnConfig,emerSessArpPreemVul,TOaMEmerSessArpPreemVul,4,0,4,4,0,0,0,0,0,1,1,0,25193,""
25202,F,SOaMImsEmerPlmnConfig,emerSessArpPrioLev,TOaMEmerSessArpPrioLev,4,0,8,4,0,0,0,0,0,1,1,0,25194,""
25203,F,SOaMImsEmerPlmnConfig,emerSessLimServ,TOaMEmerSessLimServ,4,0,12,4,0,0,0,0,0,1,1,0,25195,""
25204,F,SOaMImsEmerPlmnConfig,emerSessMcc,TOaMEmerSessMcc,4,0,16,4,0,0,0,0,0,1,1,0,25196,""
25205,F,SOaMImsEmerPlmnConfig,emerSessMnc,TOaMEmerSessMnc,4,0,20,4,0,0,0,0,0,1,1,0,25197,""
25206,F,SOaMImsEmerPlmnConfig,emerSessMncLen,TOaMEmerSessMncLen,4,0,24,4,0,0,0,0,0,1,1,0,25198,""
25208,F,SArrayOfOaMImsEmerPlmnConfig,hasImsEmerPlmnConfig,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25209,F,SArrayOfOaMImsEmerPlmnConfig,numOfImsEmerPlmnConfig,TNumberOfItems,4,0,4,4,0,0,0,0,0,1,1,0,427,""
25210,F,SArrayOfOaMImsEmerPlmnConfig,imsEmerPlmnConfig,,14,0,8,896,0,32,0,0,0,1,1,0,0,""
25211,F,SArrayOfOaMImsEmerPlmnConfig,imsEmerPlmnConfig,SOaMImsEmerPlmnConfig,17,0,0,28,0,7,0,0,0,2,1,0,25199,""
25213,F,SCellcSysInfoValueTagData,systemValueTag,,4,0,0,4,0,0,0,0,0,1,0,0,0,""
25214,F,SCellcSysInfoValueTagData,timestamp,TAaSysTime,4,0,4,4,0,0,0,0,0,1,1,0,9414,""
25219,F,SOaMIdleLBCapThresh,hasIdleLBCapThresh,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25220,F,SOaMIdleLBCapThresh,idleLBCapThresh,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25222,F,SOaMIdleLBCapThreshCaUe,hasIdleLBCapThreshCaUe,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25223,F,SOaMIdleLBCapThreshCaUe,idleLBCapThreshCaUe,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25233,F,SOaMTPageCorrInt,hasTPageCorrInt,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25234,F,SOaMTPageCorrInt,tPageCorrInt,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25236,F,SOaMQQualMinOffsetR9,hasQQualMinOffsetR9,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25237,F,SOaMQQualMinOffsetR9,qQualMinOffsetR9,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25240,F,SOaMCellSelectionInfoV920,qQualMinOffsetR9,SOaMQQualMinOffsetR9,17,0,0,8,0,2,0,0,0,1,1,0,25235,""
25241,F,SOaMCellSelectionInfoV920,qQualMinR9,TOaMSibCellSelectionInfoV920QQualMinR9,5,0,8,4,0,0,0,0,0,1,1,0,25238,""
25245,F,SOaMSIntraSearchV920,sIntraSearchPR9,TOaMSIntraSearchPR9,4,0,0,4,0,0,0,0,0,1,1,0,25242,""
25246,F,SOaMSIntraSearchV920,sIntraSearchQR9,TOaMSIntraSearchQR9,4,0,4,4,0,0,0,0,0,1,1,0,25243,""
25250,F,SOaMSNonIntraSearchV920,sNonIntraSearchPR9,TOaMSNonIntraSearchPR9,4,0,0,4,0,0,0,0,0,1,1,0,25247,""
25251,F,SOaMSNonIntraSearchV920,sNonIntraSearchQR9,TOaMSNonIntraSearchQR9,4,0,4,4,0,0,0,0,0,1,1,0,25248,""
25264,F,SOaMCsiRepSubmode,hasCsiRepSubmode,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25265,F,SOaMCsiRepSubmode,csiRepSubmode,EOaMCsiRepSubmode,4,1,4,4,0,3,0,1,0,1,1,0,25259,""
25269,F,SCellcEicicCommon,cellType,EOaMCellType,4,1,0,4,0,4,0,1,0,1,1,0,15575,""
25270,F,SCellcEicicCommon,eIcicPartnerWaitTmr,TOaMEIcicPartnerWaitTmr,4,0,4,4,0,0,0,0,0,1,1,0,25266,""
25271,F,SCellcEicicCommon,applyFeicicFunctionality,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
25272,F,SCellcEicicCommon,tChangeMobilityReq,TOaMTChangeMobilityReq,4,0,12,4,0,0,0,0,0,1,1,0,25267,""
25313,F,SCellcMacroCellSpecific,eIcicMaxNumPartners,TCellcEIcicMaxNumPartners,4,0,0,4,0,0,0,0,0,1,1,0,25276,""
25314,F,SCellcMacroCellSpecific,eIcicMaxMutePattern,EOaMEIcicMaxMutePattern,4,1,4,4,0,7,0,1,0,1,1,0,25277,""
25315,F,SCellcMacroCellSpecific,numOfTxPorts,ENumOfTxPorts,4,1,8,4,0,3,0,1,0,1,1,0,14015,""
25316,F,SCellcMacroCellSpecific,tLoadMeasX2Eicic,EOaMTLoadMeasX2Eicic,4,1,12,4,0,5,0,1,0,1,1,0,25285,""
25317,F,SCellcMacroCellSpecific,multLoadMeasRrmEicic,TOaMMultLoadMeasRrmEicic,4,0,16,4,0,0,0,0,0,1,1,0,25291,""
25318,F,SCellcMacroCellSpecific,eIcicAbsAdaptationThreshold0To1,TCellcEIcicAbsAdaptationThreshold0To1,4,0,20,4,0,0,0,0,0,1,1,0,25292,""
25319,F,SCellcMacroCellSpecific,eIcicAbsAdaptationBeta,TCellcEIcicAbsAdaptationBeta,4,0,24,4,0,0,0,0,0,1,1,0,25293,""
25320,F,SCellcMacroCellSpecific,eIcicAbsDeltaAdjustment,TCellcEIcicAbsDeltaAdjustment,4,0,28,4,0,0,0,0,0,1,1,0,25294,""
25321,F,SCellcMacroCellSpecific,eIcicAbsPatChangeDelayT,TCellcEIcicAbsPatChangeDelayT,4,0,32,4,0,0,0,0,0,1,1,0,25295,""
25322,F,SCellcMacroCellSpecific,eIcicMaxCre,TCellcEIcicMaxCre,4,0,36,4,0,0,0,0,0,1,1,0,25296,""
25323,F,SCellcMacroCellSpecific,eIcicPartnerCacTarget,TCellcEIcicPartnerCacTarget,4,0,40,4,0,0,0,0,0,1,1,0,25297,""
25324,F,SCellcMacroCellSpecific,eIcicPartnerCacAbsTarget,TCellcEIcicPartnerCacAbsTarget,4,0,44,4,0,0,0,0,0,1,1,0,25298,""
25325,F,SCellcMacroCellSpecific,eIcicCioAdaptAlgo,EOaMEIcicCioAdaptAlgo,4,1,48,4,0,2,0,1,0,1,1,0,25299,""
25326,F,SCellcMacroCellSpecific,multCioAdaptExecEicic,TCellcMultCioAdaptExecEicic,4,0,52,4,0,0,0,0,0,1,1,0,25302,""
25327,F,SCellcMacroCellSpecific,eIcicMp0DelayT,EOaMEIcicMp0DelayT,4,1,56,4,0,7,0,1,0,1,1,0,25303,""
25328,F,SCellcMacroCellSpecific,hasHarqMaxTrUlTtiBundling,TBoolean,4,0,60,4,0,0,0,0,0,1,1,0,457,""
25329,F,SCellcMacroCellSpecific,harqMaxTrUlTtiBundling,,4,0,64,4,0,0,0,0,0,1,0,0,0,""
25330,F,SCellcMacroCellSpecific,harqMaxTxUl,EOaMHarqMaxTxUl,4,1,68,4,0,15,0,1,0,1,1,0,4102,""
25331,F,SCellcMacroCellSpecific,hasQci1HarqMaxTrUl,TBoolean,4,0,72,4,0,0,0,0,0,1,1,0,457,""
25332,F,SCellcMacroCellSpecific,qci1HarqMaxTrUl,TOaMQci1HarqMaxTrUl,4,0,76,4,0,0,0,0,0,1,1,0,25311,""
25335,F,SOaMEIcicPartnerEcgi,enbId,TOaMLncelEnbId,4,0,0,4,0,0,0,0,0,1,1,0,879,""
25336,F,SOaMEIcicPartnerEcgi,lcrId,TOaMLncelEIcicPartnerEcgiLcrId,4,0,4,4,0,0,0,0,0,1,1,0,25333,""
25337,F,SOaMEIcicPartnerEcgi,mcc,TOaMMcc,4,0,8,4,0,0,0,0,0,1,1,0,1157,""
25338,F,SOaMEIcicPartnerEcgi,mnc,TOaMMnc,4,0,12,4,0,0,0,0,0,1,1,0,1158,""
25339,F,SOaMEIcicPartnerEcgi,mncLength,TOaMMncLength,4,0,16,4,0,0,0,0,0,1,1,0,1159,""
25341,F,SCellcNonMacroCellSpecific,eIcicPartnerEcgi,SOaMEIcicPartnerEcgi,17,0,0,20,0,5,0,0,0,1,1,0,25334,""
25343,F,UInnerUCellcEicic,macro,SCellcMacroCellSpecific,17,0,0,80,0,20,0,0,0,1,1,0,25312,""
25344,F,UInnerUCellcEicic,nonMacro,SCellcNonMacroCellSpecific,17,0,0,20,0,1,0,0,0,1,1,0,25340,""
25346,F,UCellcEicic,discriminator,EDiscUCellcEicic,4,1,0,4,0,2,0,1,0,1,1,0,25273,""
25347,F,UCellcEicic,u,UInnerUCellcEicic,18,0,4,80,0,2,0,0,0,1,1,0,25342,""
25349,F,SCellcEicic,common,SCellcEicicCommon,17,0,0,16,0,4,0,0,0,1,1,0,25268,""
25350,F,SCellcEicic,uEicic,UCellcEicic,17,0,16,84,0,2,0,0,0,1,1,0,25345,""
25352,F,SCellDlIshConfig,actFastIncreaseGbr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25355,F,SCellInfo,lncelEutraCellId,TOaMEutraCelId,4,0,0,4,0,0,0,0,0,1,1,0,446,""
25356,F,SCellInfo,sCellPrio,TSCellPriority,4,0,4,4,0,0,0,0,0,1,1,0,25353,""
25357,F,SCellInfo,hasBeamformingInScellAllowed,TBoolean,4,0,8,4,0,0,0,0,0,1,1,0,457,""
25358,F,SCellInfo,beamformingInScellAllowed,EOaMBeamformingInScellAllowed,4,1,12,4,0,2,0,1,0,1,1,0,22840,""
25359,F,SCellInfo,srsDlMimoModeDepConf,SArrayOfOaMSrsDlMimoModeDepConf,17,0,16,32,0,3,0,0,0,1,1,0,25028,""
25360,F,SCellInfo,maxNumOfSuppMimoLayer,EMaxNumOfLayers,4,1,48,4,0,5,0,1,0,1,1,0,5580,""
25362,F,SCellList,numOfValues,TNumberOfItems,4,0,0,4,0,0,0,0,0,1,1,0,427,""
25363,F,SCellList,values,,14,0,4,624,0,12,0,0,0,1,1,0,0,""
25364,F,SCellList,values,SCellInfo,17,0,0,52,0,6,0,0,0,2,1,0,25354,""
25373,F,SCellcCalibrationParameters,rxCalibrationConfiguration,EOaMRxCalibrationConfiguration,4,1,0,4,0,4,0,1,0,1,1,0,25367,""
25374,F,SCellcCalibrationParameters,calibrationPeriod,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25390,F,SContainerOfOaMAcBarSigAutoMax,hasAcBarSigAutoMax,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25391,F,SContainerOfOaMAcBarSigAutoMax,acBarSigAutoMax,SOaMAcBarSigAutoMax,17,0,4,16,0,6,0,0,0,1,1,0,23474,""
25393,F,SContainerOfOaMAcBarOcAutoMax,hasAcBarOcAutoMax,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25394,F,SContainerOfOaMAcBarOcAutoMax,acBarOcAutoMax,SOaMAcBarOcAutoMax,17,0,4,16,0,6,0,0,0,1,1,0,23367,""
25396,F,SContainerOfOaMAcBarMMTelVoiceOcAutoMax,hasAcBarMMTelVoiceOcAutoMax,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25397,F,SContainerOfOaMAcBarMMTelVoiceOcAutoMax,acBarMMTelVoiceOcAutoMax,SOaMAcBarMMTelVoiceOcAutoMax,17,0,4,16,0,6,0,0,0,1,1,0,23260,""
25399,F,SContainerOfOaMAcBarMMTelVideoOcAutoMax,hasAcBarMMTelVideoOcAutoMax,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25400,F,SContainerOfOaMAcBarMMTelVideoOcAutoMax,acBarMMTelVideoOcAutoMax,SOaMAcBarMMTelVideoOcAutoMax,17,0,4,16,0,6,0,0,0,1,1,0,23153,""
25402,F,SContainerOfOaMAcBarCsfbOcAutoMax,hasAcBarCsfbOcAutoMax,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25403,F,SContainerOfOaMAcBarCsfbOcAutoMax,acBarCsfbOcAutoMax,SOaMAcBarCsfbOcAutoMax,17,0,4,16,0,6,0,0,0,1,1,0,23046,""
25408,F,SOaMUlpcOptRachPwr,ulpcRachPwrRipOffset,TOaMUlpcRachPwrRipOffset,4,0,0,4,0,0,0,0,0,1,1,0,25405,""
25409,F,SOaMUlpcOptRachPwr,ulpcRachTgtPwrDelta,TOaMUlpcRachTgtPwrDelta,4,0,4,4,0,0,0,0,0,1,1,0,25406,""
25412,F,SUlpcRachPwrOptimizationParams,hasUlpcOptRachPwr,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25413,F,SUlpcRachPwrOptimizationParams,ulpcOptRachPwr,SOaMUlpcOptRachPwr,17,0,4,8,0,2,0,0,0,1,1,0,25407,""
25414,F,SUlpcRachPwrOptimizationParams,ulpcRachPwrRipAvgPeriod,TOaMUlpcRachPwrRipAvgPeriod,4,0,12,4,0,0,0,0,0,1,1,0,25410,""
25416,F,SOaMSibUpdateRateThreshold,hasSibUpdateRateThreshold,TBoolean,4,0,0,4,0,0,0,0,0,1,1,0,457,""
25417,F,SOaMSibUpdateRateThreshold,sibUpdateRateThreshold,,4,0,4,4,0,0,0,0,0,1,0,0,0,""
25446,F,SOaMPcellSwapConfig,enableVoLteUePcellSwap,EOaMEnableVoLteUePcellSwap,4,1,0,4,0,2,0,1,0,1,1,0,25418,""
25447,F,SOaMPcellSwapConfig,numCaUeThreshold,TOaMNumCaUeThreshold,4,0,4,4,0,0,0,0,0,1,1,0,25421,""
25448,F,SOaMPcellSwapConfig,pFreqPrio,TOaMPFreqPrio,4,0,8,4,0,0,0,0,0,1,1,0,25422,""
25449,F,SOaMPcellSwapConfig,pcellSwapMaxHoRate,TOaMPcellSwapMaxHoRate,4,0,12,4,0,0,0,0,0,1,1,0,25423,""
25450,F,SOaMPcellSwapConfig,puschLoadHysteresis,TOaMPuschLoadHysteresis,4,0,16,4,0,0,0,0,0,1,1,0,25424,""
25451,F,SOaMPcellSwapConfig,puschLoadIndexThr,EOaMPuschLoadIndexThr,4,1,20,4,0,14,0,1,0,1,1,0,25425,""
